gsis,season,pg,base,out,age,reunion,player_move,coach_move,moved,base_av,out_av
00-0031052,2015,DB,0.9010889292196007,0.9555555555555556,23,0,0,0,0,0.7395833333333334,0.8419689119170984
00-0031052,2016,DB,0.9555555555555556,0.9276556776556777,24,0,0,0,0,0.8419689119170984,0.6199524940617577
00-0031052,2017,DB,0.9276556776556777,0.5463821892393321,25,0,0,0,0,0.6199524940617577,0.6825396825396826
00-0031052,2018,DB,0.5463821892393321,0.3227848101265823,26,0,0,0,1,0.6825396825396826,0.49078341013824883
00-0031052,2019,DB,0.3227848101265823,0.8232235701906413,27,0,0,0,1,0.49078341013824883,0.693069306930693
00-0031052,2020,DB,0.8232235701906413,0.729776247848537,28,0,0,0,0,0.693069306930693,0.7237569060773481
00-0031052,2021,DB,0.729776247848537,0.7291325695581015,29,0,0,0,1,0.7237569060773481,0.6543478260869565
00-0031054,2015,DL,0.22484599589322382,0.35,24,0,0,0,0,0.16666666666666666,0.7960526315789473
00-0031054,2016,DL,0.35,0.3480492813141684,25,0,0,0,0,0.7960526315789473,0.777027027027027
00-0031054,2017,DL,0.3480492813141684,0.5049212598425197,26,0,0,0,0,0.777027027027027,0.6741214057507987
00-0031054,2018,DL,0.5049212598425197,0.4413716814159292,27,0,0,0,0,0.6741214057507987,0.6842105263157895
00-0031054,2019,DL,0.4413716814159292,0.5228215767634855,28,0,0,0,0,0.6842105263157895,0.738562091503268
00-0031054,2020,DL,0.5228215767634855,0.7157057654075547,29,0,0,0,0,0.738562091503268,0.8013392857142857
00-0031054,2021,DL,0.7157057654075547,0.43690248565965584,30,0,0,0,1,0.8013392857142857,0.7605633802816901
00-0031054,2022,DL,0.43690248565965584,0.5830188679245283,31,0,0,0,1,0.7605633802816901,0.8168604651162791
00-0031054,2023,DL,0.5830188679245283,0.3604206500956023,32,0,0,0,0,0.8168604651162791,0.6455696202531646
00-0031054,2024,DL,0.3604206500956023,0.546448087431694,33,0,0,0,0,0.6455696202531646,0.6507462686567164
00-0031055,2015,RB,0.799618320610687,0.3736842105263158,23,0,0,0,0,0.5697674418604651,0.48044692737430167
00-0031057,2015,RB,0.25763358778625955,0.39473684210526316,23,0,0,0,0,0.023255813953488372,0.1340782122905028
00-0031057,2016,RB,0.39473684210526316,0.21975806451612903,24,0,0,0,0,0.1340782122905028,0.3977272727272727
00-0031059,2015,DB,0.42014519056261346,0.04537037037037037,23,0,0,0,0,0.5703125,0.6373056994818653
00-0031060,2015,WR,0.40512048192771083,0.3153846153846154,22,0,0,0,0,0.2558139534883721,0.16818181818181818
00-0031060,2016,WR,0.3153846153846154,0.07142857142857142,23,0,0,0,0,0.16818181818181818,0.4200913242009132
00-0031060,2017,WR,0.07142857142857142,0.3032544378698225,24,0,0,0,0,0.4200913242009132,0.4330357142857143
00-0031061,2015,DB,0.5526315789473685,0.225,24,0,0,0,0,0.4401041666666667,0.5310880829015544
00-0031061,2016,DB,0.225,0.07051282051282051,25,0,0,0,0,0.5310880829015544,0.6484560570071259
00-0031061,2017,DB,0.07051282051282051,0.5593692022263451,26,0,0,0,0,0.6484560570071259,0.8068783068783069
00-0031061,2021,DB,0.4380378657487091,0.31260229132569556,30,0,0,0,0,0.48411602209944754,0.6043478260869565
00-0031062,2016,RB,0.7719298245614035,0.9112903225806451,24,0,0,0,0,0.3687150837988827,0.4034090909090909
00-0031062,2017,RB,0.9112903225806451,0.8656126482213439,25,0,0,0,0,0.4034090909090909,0.3941176470588235
00-0031062,2018,RB,0.8656126482213439,0.9606299212598425,26,0,0,0,0,0.3941176470588235,0.6586826347305389
00-0031062,2019,RB,0.9606299212598425,0.8506224066390041,27,0,0,0,0,0.6586826347305389,0.4523809523809524
00-0031062,2020,RB,0.8506224066390041,0.6788461538461539,28,0,0,0,0,0.4523809523809524,0.4083769633507853
00-0031068,2015,WR,0.10692771084337349,0.4076923076923077,25,0,0,0,0,0.107981220657277,0.4318181818181818
00-0031068,2016,WR,0.4076923076923077,0.11702127659574468,26,0,0,0,0,0.4318181818181818,0.3150684931506849
00-0031068,2017,WR,0.11702127659574468,0.6849112426035503,27,0,0,0,0,0.3150684931506849,0.5178571428571429
00-0031068,2018,WR,0.6849112426035503,0.4563253012048193,28,0,0,0,1,0.5178571428571429,0.49173553719008267
00-0031071,2016,DL,0.49489795918367346,0.26386036960985626,25,0,0,0,1,0.7401315789473685,0.12837837837837837
00-0031075,2015,RB,0.6755725190839694,0.712280701754386,24,0,0,0,0,0.7296511627906976,0.553072625698324
00-0031075,2016,RB,0.712280701754386,0.47580645161290325,25,0,0,0,1,0.553072625698324,0.6363636363636364
00-0031075,2017,RB,0.47580645161290325,0.35375494071146246,26,0,0,0,0,0.6363636363636364,0.7529411764705882
00-0031075,2018,RB,0.35375494071146246,0.6181102362204725,27,0,0,0,0,0.7529411764705882,0.6826347305389222
00-0031080,2016,DB,0.025925925925925925,0.04487179487179487,27,0,0,0,0,0.27202072538860106,0.3681710213776722
00-0031085,2016,RB,0.021052631578947368,0.024193548387096774,24,0,0,0,1,0.5139664804469274,0.6988636363636364
00-0031085,2017,RB,0.024193548387096774,0.037549407114624504,25,0,0,0,0,0.6988636363636364,0.8352941176470589
00-0031087,2015,DB,0.14791288566243194,0.5685185185185185,23,0,0,0,0,,
00-0031087,2016,DB,0.5685185185185185,0.8021978021978022,24,0,0,0,1,,
00-0031087,2017,DB,0.8021978021978022,0.8079777365491652,25,0,0,0,0,,
00-0031087,2018,DB,0.8079777365491652,0.31645569620253167,26,1,0,1,0,,
00-0031089,2015,DL,0.07905544147843943,0.3336734693877551,24,0,0,0,0,0.08680555555555555,0.26480263157894735
00-0031089,2016,DL,0.3336734693877551,0.40349075975359344,25,0,0,0,0,0.26480263157894735,0.48986486486486486
00-0031089,2017,DL,0.40349075975359344,0.3799212598425197,26,0,0,0,0,0.48986486486486486,0.5207667731629393
00-0031089,2018,DL,0.3799212598425197,0.23783185840707965,27,0,0,0,1,0.5207667731629393,0.48355263157894735
00-0031089,2019,DL,0.23783185840707965,0.11514522821576763,28,0,0,0,0,0.48355263157894735,0.30392156862745096
00-0031097,2017,DB,0.20238095238095238,0.7115027829313544,25,0,0,0,0,0.2992874109263658,0.40343915343915343
00-0031097,2018,DB,0.7115027829313544,0.5723327305605787,26,0,0,0,1,0.40343915343915343,0.6382488479262672
00-0031097,2019,DB,0.5723327305605787,0.33362218370883884,27,0,0,0,0,0.6382488479262672,0.15346534653465346
00-0031097,2020,DB,0.33362218370883884,0.8605851979345955,28,0,0,0,0,0.15346534653465346,0.9751381215469613
00-0031097,2021,DB,0.8605851979345955,0.8289689034369886,29,0,0,0,1,0.9751381215469613,0.741304347826087
00-0031097,2022,DB,0.8289689034369886,0.46972318339100344,30,0,0,0,1,0.741304347826087,0.25296442687747034
00-0031101,2016,LB,0.8506493506493507,0.4951338199513382,24,0,0,0,0,,
00-0031101,2017,LB,0.4951338199513382,0.7614795918367347,25,0,0,0,0,,
00-0031101,2018,LB,0.7614795918367347,0.5051948051948052,26,0,0,0,0,,
00-0031101,2019,LB,0.5051948051948052,0.993368700265252,27,0,0,0,1,,
00-0031101,2020,LB,0.993368700265252,0.982367758186398,28,0,0,0,0,,
00-0031101,2021,LB,0.982367758186398,0.9859154929577465,29,0,0,0,0,,
00-0031101,2022,LB,0.9859154929577465,0.5181818181818182,30,0,0,0,0,,
00-0031101,2023,LB,0.5181818181818182,0.7594594594594595,31,0,0,0,0,,
00-0031105,2015,DL,0.5,0.3173469387755102,25,0,0,0,0,,
00-0031105,2016,DL,0.3173469387755102,0.46098562628336753,26,0,0,0,0,,
00-0031105,2017,DL,0.46098562628336753,0.27460629921259844,27,0,0,0,1,,
00-0031105,2018,DL,0.27460629921259844,0.3418141592920354,28,0,0,0,0,,
00-0031105,2019,DL,0.3418141592920354,0.23962655601659752,29,1,1,0,1,,
00-0031105,2020,DL,0.23962655601659752,0.6252485089463221,30,0,0,0,1,,
00-0031118,2015,WR,0.49096385542168675,0.7107692307692308,24,0,0,0,0,,
00-0031118,2016,WR,0.7107692307692308,0.38145896656534956,25,0,0,0,0,,
00-0031120,2017,LB,0.06690997566909976,0.3227040816326531,27,0,0,0,0,,
00-0031120,2018,LB,0.3227040816326531,0.6298701298701299,28,0,0,0,0,,
00-0031127,2018,DL,0.2903543307086614,0.7123893805309734,26,1,0,1,0,,
00-0031127,2019,DL,0.7123893805309734,0.21784232365145229,27,0,0,0,0,,
00-0031127,2020,DL,0.21784232365145229,0.20974155069582506,28,0,0,0,0,,
00-0031130,2015,LB,0.4494818652849741,0.45064935064935063,24,0,0,0,0,,
00-0031130,2018,LB,0.6135204081632653,0.5623376623376624,27,0,0,0,1,,
00-0031130,2019,LB,0.5623376623376624,0.42572944297082227,28,0,0,0,0,,
00-0031130,2020,LB,0.42572944297082227,0.25566750629722923,29,0,0,0,0,,
00-0031130,2021,LB,0.25566750629722923,0.0715962441314554,30,0,0,0,1,,
00-0031138,2016,LB,0.06363636363636363,0.13260340632603407,24,0,0,0,1,,
00-0031151,2015,DB,0.3620689655172414,0.9101851851851852,24,0,0,0,0,,
00-0031151,2016,DB,0.9101851851851852,0.7298534798534798,25,0,0,0,0,,
00-0031151,2017,DB,0.7298534798534798,0.22356215213358072,26,0,0,0,1,,
00-0031170,2015,DL,0.5605749486652978,0.5479591836734694,23,0,0,0,0,0.3194444444444444,0.6513157894736842
00-0031170,2016,DL,0.5479591836734694,0.9353182751540041,24,0,0,0,1,0.6513157894736842,0.7635135135135135
00-0031170,2017,DL,0.9353182751540041,0.6141732283464567,25,0,0,0,1,0.7635135135135135,0.6325878594249201
00-0031170,2018,DL,0.6141732283464567,0.08849557522123894,26,0,0,0,0,0.6325878594249201,0.2631578947368421
00-0031170,2019,DL,0.08849557522123894,0.245850622406639,27,0,0,0,0,0.2631578947368421,0.511437908496732
00-0031171,2015,LB,0.6075129533678757,0.7493506493506493,23,0,0,0,0,0.9292929292929293,0.9794520547945206
00-0031171,2016,LB,0.7493506493506493,0.6167883211678832,24,0,0,0,0,0.9794520547945206,0.9830508474576272
00-0031171,2017,LB,0.6167883211678832,0.6709183673469388,25,0,0,0,0,0.9830508474576272,0.99
00-0031171,2018,LB,0.6709183673469388,0.5,26,0,0,0,1,0.99,0.5963636363636363
00-0031171,2019,LB,0.5,0.21883289124668434,27,1,1,0,1,0.5963636363636363,0.5
00-0031173,2017,DB,0.1575091575091575,0.16975881261595546,26,0,0,0,0,0.44061757719714967,0.18253968253968253
00-0031175,2016,LB,0.19090909090909092,0.49148418491484186,24,0,0,0,0,0.6677631578947368,0.9459459459459459
00-0031175,2017,DL,0.49148418491484186,0.3762755102040816,25,0,0,0,1,0.9459459459459459,0.8242811501597445
00-0031175,2018,DL,0.3762755102040816,0.6428571428571429,26,0,0,0,0,0.8242811501597445,0.6677631578947368
00-0031175,2019,LB,0.6428571428571429,0.4469496021220159,27,0,0,0,1,0.6677631578947368,0.18309859154929578
00-0031175,2020,DL,0.4469496021220159,0.04408060453400504,28,0,0,0,1,0.18309859154929578,0.609375
00-0031176,2016,DB,0.31203703703703706,0.37362637362637363,25,0,0,0,0,0.533678756476684,0.8004750593824228
00-0031176,2017,DB,0.37362637362637363,0.42207792207792205,26,0,0,0,0,0.8004750593824228,0.24074074074074073
00-0031176,2018,DB,0.42207792207792205,0.6157323688969258,27,0,0,0,0,0.24074074074074073,0.8502304147465438
00-0031176,2019,DB,0.6157323688969258,0.378682842287695,28,0,0,0,1,0.8502304147465438,0.650990099009901
00-0031176,2020,DB,0.378682842287695,0.725473321858864,29,0,0,0,0,0.650990099009901,0.6574585635359116
00-0031176,2021,DB,0.725473321858864,0.29541734860883795,30,0,0,0,1,0.6574585635359116,0.3673913043478261
00-0031181,2016,DB,0.7324074074074074,0.6410256410256411,25,0,0,0,0,0.7383419689119171,0.9667458432304038
00-0031181,2017,DB,0.6410256410256411,0.4489795918367347,26,0,0,0,0,0.9667458432304038,0.9021164021164021
00-0031181,2020,DB,0.7495667244367418,0.382960413080895,29,0,0,0,0,0.7821782178217822,0.649171270718232
00-0031181,2021,DB,0.382960413080895,0.04991816693944354,30,0,0,0,1,0.649171270718232,0.0891304347826087
00-0031193,2016,DL,0.0336734693877551,0.3028747433264887,24,0,0,0,0,0.039473684210526314,0.11824324324324324
00-0031193,2019,DL,0.06084070796460177,0.09647302904564316,27,0,0,0,0,0.06085526315789474,0.06535947712418301
00-0031218,2015,DB,0.24682395644283123,0.8,25,0,0,0,0,,
00-0031218,2016,DB,0.8,0.9432234432234432,26,0,0,0,0,,
00-0031218,2017,DB,0.9432234432234432,0.9628942486085343,27,0,0,0,0,,
00-0031218,2018,DB,0.9628942486085343,0.9177215189873418,28,0,0,0,1,,
00-0031218,2019,DB,0.9177215189873418,0.5034662045060658,29,0,0,0,0,,
00-0031218,2020,DB,0.5034662045060658,0.8932874354561101,30,0,0,0,0,,
00-0031228,2015,WR,0.5677710843373494,0.34923076923076923,24,0,0,0,0,,
00-0031228,2016,WR,0.34923076923076923,0.7142857142857143,25,1,1,0,1,,
00-0031228,2017,WR,0.7142857142857143,0.5473372781065089,26,0,0,0,0,,
00-0031228,2018,WR,0.5473372781065089,0.786144578313253,27,0,0,0,1,,
00-0031228,2019,WR,0.786144578313253,0.5399408284023669,28,0,0,0,0,,
00-0031235,2015,WR,0.9593373493975904,0.9738461538461538,23,0,0,0,0,0.9624413145539906,0.9863636363636363
00-0031235,2016,WR,0.9738461538461538,0.9787234042553191,24,0,0,0,0,0.9863636363636363,0.9817351598173516
00-0031235,2017,WR,0.9787234042553191,0.507396449704142,25,0,0,0,0,0.9817351598173516,0.7678571428571429
00-0031235,2018,WR,0.507396449704142,0.9051204819277109,26,0,0,0,0,0.7678571428571429,0.9834710743801653
00-0031235,2019,WR,0.9051204819277109,0.8594674556213018,27,1,1,0,1,0.9834710743801653,0.9958677685950413
00-0031235,2020,WR,0.8594674556213018,0.4887955182072829,28,0,0,0,0,0.9958677685950413,0.71484375
00-0031235,2021,WR,0.4887955182072829,0.8346666666666667,29,0,0,0,1,0.71484375,0.7846715328467153
00-0031235,2024,WR,0.6619718309859155,0.0994236311239193,32,0,0,0,1,0.48360655737704916,0.14741035856573706
00-0031236,2015,WR,0.6641566265060241,0.9215384615384615,22,0,0,0,0,0.6995305164319249,0.8772727272727273
00-0031236,2016,WR,0.9215384615384615,0.9376899696048632,23,0,0,0,0,0.8772727272727273,0.7579908675799086
00-0031236,2017,WR,0.9376899696048632,0.9497041420118343,24,0,0,0,1,0.7579908675799086,0.9642857142857143
00-0031236,2018,WR,0.9497041420118343,0.9487951807228916,25,0,0,0,1,0.9642857142857143,0.9669421487603306
00-0031236,2019,WR,0.9487951807228916,0.628698224852071,26,0,0,0,0,0.9669421487603306,0.743801652892562
00-0031236,2020,WR,0.628698224852071,0.8949579831932774,27,0,0,0,1,0.743801652892562,0.95703125
00-0031236,2021,WR,0.8949579831932774,0.8946666666666667,28,0,0,0,0,0.95703125,0.9124087591240876
00-0031236,2022,WR,0.8946666666666667,0.7209631728045326,29,0,0,0,0,0.9124087591240876,0.8784313725490196
00-0031236,2023,WR,0.7209631728045326,0.8,30,1,1,0,1,0.8784313725490196,0.8155737704918032
00-0031236,2024,WR,0.8,0.43948126801152737,31,0,0,0,0,0.8155737704918032,0.7410358565737052
00-0031237,2015,QB,0.6067961165048543,0.5728155339805825,23,0,0,0,0,0.7236842105263158,0.7866666666666666
00-0031237,2019,QB,0.09134615384615384,0.3351063829787234,27,0,0,0,0,0.25675675675675674,0.3835616438356164
00-0031237,2020,QB,0.3351063829787234,0.6826086956521739,28,0,0,0,1,0.3835616438356164,0.7738095238095238
00-0031237,2021,QB,0.6826086956521739,0.6398305084745762,29,0,0,0,1,0.7738095238095238,0.6235294117647059
00-0031237,2022,QB,0.6398305084745762,0.21982758620689655,30,0,0,0,1,0.6235294117647059,0.27906976744186046
00-0031241,2015,LB,0.7344559585492227,0.4922077922077922,24,0,0,0,0,0.5117845117845118,0.6883561643835616
00-0031241,2016,LB,0.4922077922077922,0.5072992700729927,25,0,0,0,0,0.6883561643835616,0.2576271186440678
00-0031241,2017,LB,0.5072992700729927,0.5625,26,0,0,0,0,0.2576271186440678,0.22333333333333333
00-0031241,2018,LB,0.5625,0.7233766233766233,27,0,0,0,1,0.22333333333333333,0.9272727272727272
00-0031241,2019,LB,0.7233766233766233,0.7970822281167109,28,0,0,0,0,0.9272727272727272,0.7746478873239436
00-0031241,2020,LB,0.7970822281167109,0.5100755667506297,29,0,0,0,1,0.7746478873239436,0.14804469273743018
00-0031241,2021,LB,0.5100755667506297,0.4859154929577465,30,0,0,0,0,0.14804469273743018,0.03715170278637771
00-0031241,2022,LB,0.4859154929577465,0.011688311688311689,31,0,0,0,1,0.03715170278637771,0.03761755485893417
00-0031242,2017,DL,0.19609856262833675,0.17618110236220472,26,0,0,0,0,0.6385135135135135,0.4792332268370607
00-0031242,2018,DL,0.17618110236220472,0.2721238938053097,27,0,0,0,1,0.4792332268370607,0.6644736842105263
00-0031242,2019,DL,0.2721238938053097,0.5643153526970954,28,1,1,0,1,0.6644736842105263,0.7287581699346405
00-0031242,2020,DL,0.5643153526970954,0.37077534791252487,29,0,0,0,0,0.7287581699346405,0.7790178571428571
00-0031242,2021,DL,0.37077534791252487,0.3202676864244742,30,0,0,0,1,0.7790178571428571,0.4
00-0031253,2015,DB,0.6760435571687841,0.7046296296296296,24,0,0,0,0,,
00-0031253,2018,DB,0.8209647495361782,0.3499095840867993,27,0,0,0,0,,
00-0031253,2019,DB,0.3499095840867993,0.9826689774696707,28,0,0,0,0,,
00-0031253,2020,DB,0.9826689774696707,0.8080895008605852,29,0,0,0,0,,
00-0031253,2021,DB,0.8080895008605852,0.9328968903436988,30,0,0,0,0,,
00-0031253,2022,DB,0.9328968903436988,0.6738754325259516,31,0,0,0,1,,
00-0031254,2015,DL,0.11806981519507187,0.6826530612244898,25,0,0,0,0,0.5034722222222222,0.8453947368421053
00-0031254,2016,DL,0.6826530612244898,0.7207392197125256,26,0,0,0,0,0.8453947368421053,0.8412162162162162
00-0031254,2017,DL,0.7207392197125256,0.8572834645669292,27,0,0,0,0,0.8412162162162162,0.7156549520766773
00-0031254,2018,DL,0.8572834645669292,0.8982300884955752,28,0,0,0,1,0.7156549520766773,0.875
00-0031254,2019,DL,0.8982300884955752,0.770746887966805,29,0,0,0,0,0.875,0.8627450980392157
00-0031254,2020,DL,0.770746887966805,0.8548707753479126,30,0,0,0,0,0.8627450980392157,0.671875
00-0031254,2021,DL,0.8548707753479126,0.9388145315487572,31,1,1,0,1,0.671875,0.856338028169014
00-0031254,2022,DL,0.9388145315487572,0.8877358490566037,32,0,0,0,0,0.856338028169014,0.8662790697674418
00-0031254,2023,DL,0.8877358490566037,0.9263862332695985,33,0,0,0,0,0.8662790697674418,0.8670886075949367
00-0031254,2024,DL,0.9263862332695985,0.6120218579234973,34,0,0,0,1,0.8670886075949367,0.5343283582089552
00-0031255,2015,LB,0.31476683937823835,0.4818181818181818,26,0,0,0,0,,
00-0031255,2016,DL,0.4818181818181818,0.21289537712895376,27,0,0,0,0,,
00-0031256,2015,LB,0.7759067357512953,0.8935064935064935,23,0,0,0,0,0.936026936026936,0.8835616438356164
00-0031256,2016,LB,0.8935064935064935,0.6362530413625304,24,0,0,0,0,0.8835616438356164,0.9796610169491525
00-0031256,2017,LB,0.6362530413625304,0.826530612244898,25,0,0,0,0,0.9796610169491525,0.92
00-0031256,2018,LB,0.826530612244898,0.6246753246753247,26,0,0,0,0,0.92,0.9418181818181818
00-0031256,2019,LB,0.6246753246753247,0.8355437665782494,27,0,0,0,0,0.9418181818181818,0.971830985915493
00-0031256,2022,LB,0.8110328638497653,0.41818181818181815,30,0,0,0,1,0.9659442724458205,0.4200626959247649
00-0031257,2017,WR,0.44984802431610943,0.7736686390532544,25,0,0,0,0,0.2831050228310502,0.7901785714285714
00-0031257,2018,WR,0.7736686390532544,0.34487951807228917,26,0,0,0,1,0.7901785714285714,0.7851239669421488
00-0031257,2019,WR,0.34487951807228917,0.4363905325443787,27,0,0,0,0,0.7851239669421488,0.7293388429752066
00-0031258,2015,LB,0.32512953367875647,0.8402597402597403,22,0,0,0,0,0.05723905723905724,0.6164383561643836
00-0031258,2016,LB,0.8402597402597403,0.29318734793187345,23,0,0,0,0,0.6164383561643836,0.07457627118644068
00-0031258,2019,LB,0.35714285714285715,0.3885941644562334,26,0,0,0,1,0.07636363636363637,0.29225352112676056
00-0031258,2020,LB,0.3885941644562334,0.6838790931989924,27,0,0,0,0,0.29225352112676056,0.43575418994413406
00-0031258,2021,LB,0.6838790931989924,0.03873239436619718,28,0,0,0,1,0.43575418994413406,0.15789473684210525
00-0031259,2015,DB,0.29491833030852993,0.9805555555555555,24,0,0,0,0,0.4231770833333333,0.8341968911917098
00-0031259,2016,DB,0.9805555555555555,0.3836996336996337,25,0,0,0,0,0.8341968911917098,0.15201900237529692
00-0031259,2017,DB,0.3836996336996337,0.5807050092764379,26,0,0,0,0,0.15201900237529692,0.44841269841269843
00-0031259,2018,DB,0.5807050092764379,0.09674502712477397,27,0,0,0,1,0.44841269841269843,0.18433179723502305
00-0031260,2018,TE,0.20430107526881722,0.24494949494949494,27,0,0,0,0,0.12121212121212122,0.6541353383458647
00-0031260,2019,TE,0.24494949494949494,0.4470899470899471,28,0,0,0,1,0.6541353383458647,0.6417910447761194
00-0031260,2020,TE,0.4470899470899471,0.9726775956284153,29,0,0,0,1,0.6417910447761194,1.0
00-0031260,2021,TE,0.9726775956284153,0.5349462365591398,30,0,0,0,0,1.0,0.8741721854304636
00-0031260,2022,TE,0.5349462365591398,0.6862244897959183,31,0,0,0,0,0.8741721854304636,0.8043478260869565
00-0031260,2023,TE,0.6862244897959183,0.8306451612903226,32,0,0,0,0,0.8043478260869565,0.8226950354609929
00-0031261,2015,DB,0.2813067150635209,0.4462962962962963,23,0,0,0,0,0.5182291666666666,0.15025906735751296
00-0031261,2016,DB,0.4462962962962963,0.9478021978021978,24,0,0,0,0,0.15025906735751296,0.7410926365795725
00-0031261,2017,DB,0.9478021978021978,0.6892393320964749,25,0,0,0,1,0.7410926365795725,0.9801587301587301
